Date,Humidity,Events,Weather,Rainfall,Tourism_Demand
2004-12,63.49,Ekpo Display,Rainy,58.5,2038
2005-01,62.03,Ibeno Beach,Rainy,164.9,2007
2005-02,90.09,Ibaka,Sunny,40.58,2197
2005-03,81.25,Ibaka,Sunny,11.61,1748
2005-04,82.21,Ekpo Display,Sunny,36.15,1744
2005-05,78.7,Ibeno Beach,Sunny,10.77,1658
2005-06,91.11,Ibaka,Sunny,6.66,1724
2005-07,94.04,Ibaka,Rainy,214.2,1476
2005-08,95.18,Ekpo Display,Rainy,29.53,1541
2005-09,86.24,Ibeno Beach,Sunny,34.63,1727
2005-10,98.09,Ibaka,Cloudy,254.23,1473
2005-11,60.62,Ibeno Beach,Sunny,47.87,1690
2005-12,76.41,Ibeno Beach,Sunny,10.39,2175
2006-01,69.79,Ibeno Beach,Cloudy,84.76,1970
2006-02,91.73,Ibaka,Sunny,23.55,2192
2006-03,93.71,Ibeno Beach,Cloudy,164.95,1478
2006-04,75.91,Ibeno Beach,Rainy,297.46,1494
2006-05,60.29,Ibeno Beach,Sunny,33.3,1739
2006-06,75.43,Ibaka,Sunny,24.88,1671
2006-07,68.61,Ibeno Beach,Cloudy,133.22,1479
2006-08,91.14,Ibeno Beach,Sunny,1.04,1680
2006-09,90.15,Ekpo Display,Sunny,17.06,1654
2006-10,67.14,Ibeno Beach,Rainy,51.01,1537
2006-11,91.05,Ibaka,Cloudy,144.17,1526
2006-12,78.15,Ibeno Beach,Cloudy,49.17,1991
2007-01,91.85,Ibaka,Cloudy,216.26,1949
2007-02,71.89,Ibaka,Cloudy,110.64,1977
2007-03,77.64,Ekpo Display,Sunny,23.99,1661
2007-04,97.46,Ibaka,Sunny,26.06,1692
2007-05,65.65,Ekpo Display,Rainy,94.33,1454
2007-06,76.28,Ekpo Display,Sunny,37.14,1681
2007-07,99.77,Ekpo Display,Sunny,13.93,1734
2007-08,99.06,Ekpo Display,Cloudy,65.45,1527
2007-09,69.07,Ibeno Beach,Cloudy,81.09,1499
2007-10,70.17,Ekpo Display,Rainy,186.08,1478
2007-11,85.59,Ekpo Display,Sunny,12.94,1735
2007-12,70.46,Ibeno Beach,Rainy,155.01,1985
2008-01,75.07,Ibaka,Sunny,0.61,2224
2008-02,95.23,Ibeno Beach,Rainy,212.87,1998
2008-03,99.58,Ekpo Display,Rainy,193.64,1471
2008-04,86.2,Ibaka,Sunny,24.54,1719
2008-05,73.13,Ibeno Beach,Cloudy,24.57,1512
2008-06,60.28,Ekpo Display,Sunny,39.11,1690
2008-07,91.3,Ibeno Beach,Sunny,0.41,1693
2008-08,68.36,Ibaka,Cloudy,25.92,1483
2008-09,64.73,Ibaka,Sunny,20.86,1738
2008-10,94.39,Ekpo Display,Rainy,259.61,1449
2008-11,99.78,Ibaka,Cloudy,9.83,1508
2008-12,78.09,Ibeno Beach,Sunny,44.55,2217
2009-01,82.26,Ibeno Beach,Rainy,280.84,1997
2009-02,68.57,Ekpo Display,Cloudy,52.84,2007
2009-03,64.24,Ibeno Beach,Sunny,46.84,1707
2009-04,74.33,Ibaka,Cloudy,0.39,1501
2009-05,68.41,Ekpo Display,Sunny,20.71,1742
2009-06,84.04,Ibeno Beach,Sunny,44.34,1750
2009-07,73.78,Ekpo Display,Cloudy,72.07,1543
2009-08,97.76,Ibeno Beach,Sunny,33.26,1687
2009-09,71.95,Ibaka,Cloudy,143.19,1544
2009-10,86.7,Ibaka,Sunny,49.11,1662
2009-11,66.28,Ibaka,Cloudy,12.87,1519
2009-12,65.56,Ibaka,Sunny,32.9,2210
2010-01,63.35,Ibaka,Stormy,17.44,1931
2010-02,72.64,Ibaka,Rainy,216.45,1950
2010-03,64.48,Ibeno Beach,Sunny,22.63,1678
2010-04,93.35,Ekpo Display,Sunny,16.5,1670
2010-05,76.1,Ibaka,Sunny,37.04,1676
2010-06,74.49,Ibaka,Cloudy,262.42,1468
2010-07,84.82,Ibeno Beach,Sunny,16.85,1686
2010-08,98.41,Ibaka,Sunny,27.64,1734
2010-09,69.59,Ibeno Beach,Sunny,28.87,1658
2010-10,99.57,Ekpo Display,Sunny,24.05,1658
2010-11,86.32,Ekpo Display,Cloudy,3.63,1458
2010-12,87.51,Ekpo Display,Sunny,44.58,2187
2011-01,63.77,Ibeno Beach,Sunny,19.09,2233
2011-02,63.48,Ibom Food Fest,Cloudy,283.71,1986
2011-03,62.61,Ibom Food Fest,Stormy,225.15,1332
2011-04,67.6,Ibom Food Fest,Sunny,24.5,1743
2011-05,98.34,Local Sports Event,Sunny,16.98,1710
2011-06,72.01,Ibeno Beach,Rainy,240.45,1450
2011-07,80.55,Local Sports Event,Cloudy,44.18,1486
2011-08,84.35,Ekpo Display,Cloudy,62.67,1527
2011-09,94.47,Ekpo Display,Stormy,84.96,1437
2011-10,92.24,Ekpo Display,Rainy,251.84,1413
2011-11,72.71,Local Sports Event,Rainy,246.74,1418
2011-12,94.6,Ekpo Display,Cloudy,281.51,1927
2012-01,75.45,Local Sports Event,Cloudy,60.01,2028
2012-02,88.09,Local Sports Event,Rainy,5.94,2004
2012-03,69.79,Ekpo Display,Sunny,32.88,1726
2012-04,77.96,Ibeno Beach,Sunny,37.18,1724
2012-05,94.03,Local Sports Event,Rainy,52.21,1521
2012-06,93.98,Ibaka,Cloudy,102.46,1468
2012-07,66.01,Ekpo Display,Sunny,23.4,1677
2012-08,90.41,Ibom Food Fest,Cloudy,138.05,1538
2012-09,97.73,Ibeno Beach,Cloudy,260.95,1452
2012-10,68.98,Ekpo Display,Sunny,41.92,1690
2012-11,64.49,Ibeno Beach,Rainy,46.56,1513
2012-12,78.58,Ibaka,Rainy,198.14,2016
2013-01,77.99,Local Sports Event,Cloudy,225.13,1968
2013-02,94.55,Ibeno Beach,Sunny,9.52,2229
2013-03,74.27,Ekpo Display,Sunny,37.48,1721
2013-04,76.94,Ibeno Beach,Rainy,155.6,1510
2013-05,66.54,Ekpo Display,Sunny,12.96,1730
2013-06,79.13,Ibeno Beach,Cloudy,175.51,1499
2013-07,70.8,Ekpo Display,Cloudy,9.34,1483
2013-08,86.66,Ibaka,Sunny,11.32,1687
2013-09,64.18,Ibom Food Fest,Rainy,130.3,1481
2013-10,85.95,Ibeno Beach,Cloudy,269.24,1482
2013-11,89.4,Ibom Food Fest,Sunny,27.6,1700
2013-12,91.63,9999 Carol Night,Sunny,8.2,2242
2014-01,76.4,Ibaka,Sunny,32.87,2249
2014-02,86.63,Local Sports Event,Sunny,29.79,2230
2014-03,76.36,Ibaka,Sunny,19.27,1681
2014-04,96.63,Ibeno Beach,Cloudy,190.68,1538
2014-05,65.52,Ibom Food Fest,Sunny,37.78,1709
2014-06,68.61,Ekpo Display,Stormy,268.72,1392
2014-07,92.65,Local Sports Event,Sunny,16.71,1688
2014-08,97.93,Ibom Food Fest,Sunny,44.06,1693
2014-09,98.07,Ibom Food Fest,Sunny,18.99,1707
2014-10,67.62,Ibom Food Fest,Cloudy,94.56,1473
2014-11,85.82,Local Sports Event,Sunny,39.82,1687
2014-12,79.55,Ekpo Display,Sunny,22.8,2165
2015-01,93.13,Ekpo Display,Sunny,40.46,2207
2015-02,80.42,Ibaka,Cloudy,181.8,2015
2015-03,81.7,Local Sports Event,Sunny,18.94,1673
2015-04,79.31,Ibom Food Fest,Sunny,38.98,1733
2015-05,80.1,Local Sports Event,Rainy,210.67,1440
2015-06,67.72,Ibom Food Fest,Sunny,16.48,1745
2015-07,86.35,Ibeno Beach,Sunny,26.31,1744
2015-08,76.16,Ibeno Beach,Cloudy,135.76,1492
2015-09,74.32,Local Sports Event,Sunny,21.56,1741
2015-10,73.51,Ibaka,Cloudy,234.16,1464
2015-11,86.34,Ibom Food Fest,Sunny,23.94,1711
2015-12,93.93,Ibaka,Cloudy,281.07,1970
2016-01,86.86,Ibeno Beach,Cloudy,286.41,1984
2016-02,75.5,Ibom Food Fest,Cloudy,129.36,2011
2016-03,98.93,Ibom Food Fest,Cloudy,74.87,1492
2016-04,78.64,Ekpo Display,Sunny,33.08,1664
2016-05,85.94,Local Sports Event,Cloudy,131.09,1527
2016-06,63.22,Ekpo Display,Sunny,0.89,1713
2016-07,95.5,Ibaka,Sunny,3.73,1715
2016-08,75.34,Ibeno Beach,Rainy,26.58,1544
2016-09,62.09,Ekpo Display,Sunny,6.78,1721
2016-10,82.57,Local Sports Event,Sunny,30.72,1688
2016-11,91.04,Ekpo Display,Rainy,103.38,1522
2016-12,77.12,Ibaka,Sunny,49.86,2250
2017-01,83.72,Ibaka,Stormy,103.89,1888
2017-02,75.37,Ekpo Display,Cloudy,19.27,1953
2017-03,63.79,Ibom Food Fest,Cloudy,42.55,1452
2017-04,83.52,Ibaka,Sunny,49.39,1671
2017-05,72.86,Ibaka,Rainy,40.5,1480
2017-06,87.9,Ibaka,Sunny,45.37,1718
2017-07,87.34,Ekpo Display,Cloudy,74.47,1466
2017-08,64.69,Ibeno Beach,Cloudy,245.85,1483
2017-09,75.4,Ibaka,Cloudy,19.31,1493
2017-10,96.93,Ekpo Display,Sunny,27.43,1693
2017-11,87.58,Local Sports Event,Rainy,65.43,1483
2017-12,73.77,Ibom Food Fest,Sunny,14.21,2212
2018-01,99.55,Ekpo Display,Sunny,20.78,2158
2018-02,65.41,Ibeno Beach,Rainy,107.37,1987
2018-03,78.81,Ibaka,Sunny,1.1,1657
2018-04,92.52,Ibom Food Fest,Sunny,7.02,1732
2018-05,96.06,Local Sports Event,Cloudy,1.54,1496
2018-06,85.29,Ekpo Display,Sunny,24.35,1688
2018-07,64.72,Ibaka,Cloudy,20.07,1534
2018-08,80.9,Local Sports Event,Sunny,4.55,1686
2018-09,75.98,Ibeno Beach,Sunny,13.5,1685
2018-10,75.27,Ekpo Display,Cloudy,32.04,1516
2018-11,76.74,Local Sports Event,Sunny,8.53,1723
2018-12,66.5,9999 Carol Night,Sunny,42.32,2159
2019-01,84.88,Ekpo Display,Rainy,185.31,1967
2019-02,96.76,Ibaka,Sunny,15.28,2218
2019-03,70.82,Ekpo Display,Cloudy,86.08,1460
2019-04,91.34,Ibom Food Fest,Cloudy,33.6,1539
2019-05,67.29,Ibeno Beach,Sunny,26.1,1653
2019-06,82.65,Ekpo Display,Sunny,48.3,1719
2019-07,64.46,Ekpo Display,Cloudy,107.38,1539
2019-08,75.86,Ibaka,Cloudy,129.11,1519
2019-09,80.64,Ibeno Beach,Sunny,35.36,1723
2019-10,89.91,Ibeno Beach,Sunny,16.71,1723
2019-11,68.96,Local Sports Event,Sunny,17.78,1671
2019-12,96.72,Ibaka,Sunny,14.55,2184
2020-01,79.38,Ibaka,Sunny,38.8,2185
2020-02,74.3,Ibom Food Fest,Sunny,19.19,2186
2020-03,88.3,Ibaka,Cloudy,181.81,1488
2020-04,61.93,Ibeno Beach,Sunny,48.05,1733
2020-05,98.98,Ekpo Display,Rainy,209.37,1461
2020-06,74.35,Local Sports Event,Rainy,159.58,1496
2020-07,77.9,Ekpo Display,Sunny,19.6,1739
2020-08,69.79,Local Sports Event,Sunny,1.92,1663
2020-09,97.05,Ibeno Beach,Sunny,10.92,1671
2020-10,60.45,Ibaka,Sunny,36.23,1706
2020-11,96.44,Local Sports Event,Cloudy,203.3,1442
2020-12,99.26,Ekpo Display,Sunny,49.75,2245
2021-01,73.6,Ibom Food Fest,Cloudy,181.28,1992
2021-02,91.18,Ibaka,Rainy,155.2,1958
2021-03,67.56,Local Sports Event,Cloudy,73.15,1517
2021-04,80.02,Ibeno Beach,Cloudy,223.22,1491
2021-05,89.59,Local Sports Event,Rainy,79.87,1509
2021-06,96.37,Ibeno Beach,Rainy,240.19,1400
2021-07,83.62,Ekpo Display,Sunny,21.3,1688
2021-08,81.39,Ibaka,Sunny,41.23,1729
2021-09,73.23,Local Sports Event,Sunny,39.56,1686
2021-10,90.19,Local Sports Event,Cloudy,172.77,1491
2021-11,88.64,Ekpo Display,Stormy,122.95,1352
2021-12,78.91,Ibeno Beach,Sunny,47.98,2177
2022-01,63.48,Ibom Food Fest,Cloudy,130.09,1968
2022-02,70.65,Ekpo Display,Sunny,13.74,2224
2022-03,70.65,Ekpo Display,Sunny,7.76,1725
2022-04,91.75,Local Sports Event,Sunny,24.46,1658
2022-05,74.66,Ibom Food Fest,Sunny,49.63,1699
2022-06,72.67,Ibom Food Fest,Cloudy,52.95,1459
2022-07,83.2,Ibeno Beach,Rainy,98.81,1517
2022-08,64.26,Ibeno Beach,Cloudy,19.88,1460
2022-09,71.36,Ibom Food Fest,Sunny,12.88,1725
2022-10,94.13,Ibaka,Stormy,166.96,1372
2022-11,62.17,Local Sports Event,Stormy,102.25,1367
2022-12,71.47,Ibeno Beach,Rainy,294.92,1927
2023-01,73.76,Ibeno Beach,Stormy,62.78,1926
2023-02,74.71,Ibeno Beach,Sunny,1.39,2241
2023-03,77.06,Ekpo Display,Cloudy,266.4,1438
2023-04,69.31,Local Sports Event,Sunny,41.63,1718
2023-05,95.69,Ibom Food Fest,Sunny,23.83,1725
2023-06,80.32,Ibaka,Sunny,36.21,1719
2023-07,60.02,Ibom Food Fest,Sunny,42.79,1745
2023-08,71.71,Ibaka,Sunny,42.24,1691
2023-09,84.55,Ekpo Display,Cloudy,199.77,1535
2023-10,85.56,Local Sports Event,Sunny,20.19,1698
2023-11,84.71,Ekpo Display,Sunny,4.63,1727
2023-12,93.41,Ibaka,Sunny,10.56,2176
2004-01,96.75,Ibaka,Rainy,283.94,1970
2004-02,72.25,Ibeno Beach,Sunny,3.13,2183
2004-03,95.27,Ibaka,Sunny,3.52,1660
2004-04,68.41,Ekpo Display,Cloudy,292.67,1463
2004-05,78.99,Ibeno Beach,Sunny,36.57,1724
2004-06,60.75,Ekpo Display,Cloudy,266.06,1424
2004-07,69.64,Ibeno Beach,Sunny,21.91,1737
2004-08,94.56,Ibaka,Cloudy,48.95,1471
2004-09,95.02,Ibeno Beach,Cloudy,228.58,1451
2004-10,66.66,Ibeno Beach,Sunny,35.43,1743
2004-11,79.84,Ekpo Display,Sunny,31.25,1705
2004-12,63.38,Ekpo Display,Cloudy,165.57,1993
2005-01,68.96,Ibaka,Cloudy,241,1928
2005-02,94.17,Ekpo Display,Cloudy,149.84,2007
2005-03,80.99,Ibeno Beach,Sunny,31.98,1713
2005-04,70.75,Ibeno Beach,Cloudy,23.92,1511
2005-05,87.81,Ibeno Beach,Cloudy,279.51,1436
2005-06,97.62,Ibaka,Cloudy,275.43,1437
2005-07,83.41,Ekpo Display,Sunny,38.8,1738
2005-08,60.05,Ibaka,Sunny,17.53,1725
2005-09,66.61,Ibeno Beach,Cloudy,17.22,1479
2005-10,69.78,Ekpo Display,Cloudy,147.26,1494
2005-11,67.66,Ibeno Beach,Sunny,4.82,1714
2005-12,91.6,Ibeno Beach,Sunny,17.24,2228
2006-01,99.64,Ibeno Beach,Sunny,23.58,2182
2006-02,93.19,Ibaka,Sunny,11.75,2220
2006-03,87.19,Ibaka,Rainy,117.67,1459
2006-04,80.03,Ekpo Display,Sunny,35.48,1732
2006-05,70.02,Ibeno Beach,Sunny,38.11,1662
2006-06,64.13,Ibaka,Cloudy,24.35,1538
2006-07,94.81,Ekpo Display,Sunny,11.92,1675
2006-08,70.37,Ibeno Beach,Sunny,13.67,1682
2006-09,74.48,Ekpo Display,Cloudy,229.62,1460
2006-10,64.67,Ibaka,Cloudy,4.43,1470
2006-11,95.23,Ibaka,Cloudy,151.94,1470
2006-12,79.86,Ibeno Beach,Sunny,45,2163
2007-01,61.85,Ekpo Display,Sunny,38.65,2179
2007-02,66.26,Ibaka,Sunny,19.93,2227
2007-03,92.55,Ibaka,Sunny,7.58,1743
2007-04,93.88,Ibaka,Sunny,44.47,1735
2007-05,84.6,Ibeno Beach,Sunny,49.36,1690
2007-06,76.23,Ibaka,Rainy,207.8,1459
2007-07,66.93,Ibeno Beach,Cloudy,58.65,1548
2007-08,83.07,Ibaka,Rainy,106.49,1528
2007-09,90.98,Ibeno Beach,Stormy,49.46,1360
2007-10,72.77,Ibaka,Sunny,48.88,1696
2007-11,68.37,Ibaka,Cloudy,87.78,1452
2007-12,87.88,Ibaka,Cloudy,170.9,2050
2008-01,72.7,Ibeno Beach,Rainy,134.58,2048
2008-02,64.32,Ibeno Beach,Cloudy,258.82,1938
2008-03,77.8,Ibeno Beach,Sunny,41.75,1691
2008-04,96.47,Ibeno Beach,Sunny,17.2,1715
2008-05,68.29,Ibaka,Sunny,44.71,1741
2008-06,76.81,Ekpo Display,Sunny,32.89,1682
2008-07,80.43,Ibeno Beach,Cloudy,78.23,1517
2008-08,87.89,Ibaka,Sunny,49.51,1671
2008-09,61.2,Ibeno Beach,Sunny,24.75,1665
2008-10,82.1,Ibeno Beach,Cloudy,94.35,1536
2008-11,92.7,Ibeno Beach,Sunny,5.03,1727
2008-12,87.21,Ibeno Beach,Sunny,10.39,2179
2009-01,63.16,Ibaka,Rainy,82.55,1975
2009-02,65.01,Ekpo Display,Rainy,12.31,1989
2009-03,71.32,Ibaka,Cloudy,146.52,1504
2009-04,62.41,Ekpo Display,Sunny,47.38,1683
2009-05,75.04,Ibeno Beach,Sunny,2.47,1650
2009-06,61.45,Ekpo Display,Sunny,19.03,1727
2009-07,96.37,Ibeno Beach,Cloudy,292.01,1453
2009-08,95.98,Ibaka,Sunny,32.7,1676
2009-09,65.61,Ekpo Display,Sunny,44.01,1662
2009-10,91.83,Ekpo Display,Sunny,34.88,1704
2009-11,89.89,Ekpo Display,Sunny,20.29,1697
2009-12,68.29,Ekpo Display,Cloudy,12.28,1955
2010-01,92.46,Ibeno Beach,Sunny,21.19,2180
2010-02,91.4,Ibeno Beach,Sunny,48.12,2224
2010-03,74.35,Ekpo Display,Sunny,13.84,1691
2010-04,96.31,Ekpo Display,Rainy,167.29,1465
2010-05,74.46,Ekpo Display,Sunny,42.18,1691
2010-06,88.9,Ibeno Beach,Cloudy,39.16,1513
2010-07,66.68,Ibaka,Sunny,0.68,1697
2010-08,73.39,Ibaka,Sunny,18.62,1742
2010-09,60.33,Ibeno Beach,Sunny,41.9,1737
2010-10,98.02,Ekpo Display,Cloudy,254.17,1490
2010-11,85.26,Ibaka,Cloudy,107.21,1473
2010-12,75.52,Ekpo Display,Sunny,30.19,2152
2011-01,73.76,Ekpo Display,Sunny,17.44,2207
2011-02,81.33,Ekpo Display,Cloudy,205.75,1955
2011-03,60.47,Ekpo Display,Cloudy,236.22,1490
2011-04,70.25,Ibaka,Sunny,8.79,1747
2011-05,88.2,Ibom Food Fest,Sunny,17.68,1709
2011-06,76.91,Ibom Food Fest,Sunny,45.23,1719
2011-07,88.62,Ibom Food Fest,Cloudy,274.37,1477
2011-08,60.73,Ibeno Beach,Sunny,44.79,1654
2011-09,99.06,Ibaka,Sunny,34.75,1739
2011-10,85.57,Ibom Food Fest,Rainy,294.33,1459
2011-11,69.49,Ibaka,Cloudy,225.92,1403
2011-12,76.61,Ekpo Display,Cloudy,21.34,1966
2012-01,90.65,Ibaka,Rainy,240.91,1992
2012-02,82.91,Ibaka,Sunny,23.63,2201
2012-03,69.12,Ibom Food Fest,Sunny,12.13,1678
2012-04,83.24,Local Sports Event,Sunny,17.26,1672
2012-05,71.86,Ekpo Display,Cloudy,118.03,1481
2012-06,66.12,Local Sports Event,Stormy,96.67,1372
2012-07,90.83,Ibeno Beach,Sunny,33.95,1711
2012-08,68.46,Ibeno Beach,Sunny,26.29,1709
2012-09,64.69,Ibaka,Sunny,1.59,1711
2012-10,96.67,Ibeno Beach,Cloudy,244.86,1439
2012-11,90.16,Ibom Food Fest,Cloudy,71.2,1461
2012-12,87.26,Ekpo Display,Cloudy,149.3,1983
2013-01,99.41,Ibaka,Sunny,2.65,2165
2013-02,72.42,Ibaka,Stormy,92.87,1899
2013-03,71.88,Ibeno Beach,Sunny,12.41,1724
2013-04,87.38,Ibaka,Rainy,201.13,1468
2013-05,98.32,Ibeno Beach,Stormy,19.17,1396
2013-06,67.61,Ibeno Beach,Sunny,26.17,1692
2013-07,66.27,Local Sports Event,Rainy,291.37,1463
2013-08,67.66,Local Sports Event,Rainy,221.31,1454
2013-09,78.81,Ibeno Beach,Cloudy,199.24,1458
2013-10,81.07,Ibaka,Sunny,41.75,1733
2013-11,60.94,Ibeno Beach,Sunny,27.49,1727
2013-12,82.88,9999 Carol Night,Rainy,40.56,2014
2014-01,64.78,Ekpo Display,Sunny,44.71,2222
2014-02,82.8,Ibom Food Fest,Sunny,39.49,2237
2014-03,97.22,Ekpo Display,Sunny,13.29,1704
2014-04,77.33,Ibaka,Sunny,10.79,1747
2014-05,73.99,Ekpo Display,Sunny,18.48,1749
2014-06,89.17,Ibom Food Fest,Rainy,262.63,1440
2014-07,61.56,Ibeno Beach,Cloudy,12.29,1530
2014-08,75.35,Local Sports Event,Sunny,27.89,1701
2014-09,74.39,Ibom Food Fest,Sunny,17.34,1651
2014-10,96.88,Ibeno Beach,Rainy,221.56,1471
2014-11,74.65,Ibeno Beach,Cloudy,24.19,1530
2014-12,80.55,Ekpo Display,Sunny,34.61,2204
2015-01,83.23,Ibeno Beach,Cloudy,107.17,1960
2015-02,80.67,Local Sports Event,Sunny,36.09,2244
2015-03,89.85,Local Sports Event,Sunny,26.64,1747
2015-04,87.95,Ekpo Display,Cloudy,47.33,1528
2015-05,78.94,Local Sports Event,Cloudy,111.19,1518
2015-06,63.4,Local Sports Event,Cloudy,45.76,1456
2015-07,69.57,Ekpo Display,Sunny,37.8,1715
2015-08,74.2,Ibaka,Sunny,34.1,1678
2015-09,94.27,Ibaka,Cloudy,56.49,1502
2015-10,69.55,Ibom Food Fest,Cloudy,252.17,1495
2015-11,73.93,Ekpo Display,Sunny,32.86,1684
2015-12,85.89,Ibeno Beach,Rainy,222.1,1927
2016-01,76.8,Local Sports Event,Cloudy,265.18,1922
2016-02,84.36,Ibaka,Cloudy,80.2,1995
2016-03,61.95,Ekpo Display,Sunny,11.33,1748
2016-04,75.35,Ekpo Display,Cloudy,127.74,1505
2016-05,87.32,Ibeno Beach,Stormy,60.69,1384
2016-06,97.5,Local Sports Event,Rainy,236.13,1421
2016-07,69.52,Ibom Food Fest,Sunny,4.88,1656
2016-08,95.52,Local Sports Event,Sunny,10.81,1700
2016-09,88.76,Ekpo Display,Sunny,45.17,1714
2016-10,95.11,Ibom Food Fest,Cloudy,121.93,1482
2016-11,88.23,Ekpo Display,Sunny,7.38,1672
2016-12,98.14,Ibom Food Fest,Sunny,13.9,2191
2017-01,94.74,Ekpo Display,Sunny,2.03,2244
2017-02,79.01,Ibeno Beach,Sunny,12.89,2199
2017-03,81.53,Ekpo Display,Cloudy,145.75,1543
2017-04,75.12,Ibaka,Cloudy,81.45,1478
2017-05,78.72,Ibaka,Cloudy,298.69,1406
2017-06,95.52,Ibaka,Cloudy,268.68,1467
2017-07,69.66,Ibeno Beach,Sunny,44.84,1714
2017-08,86.38,Ibeno Beach,Cloudy,226.68,1461
2017-09,74.75,Local Sports Event,Cloudy,172.93,1535
2017-10,87.2,Local Sports Event,Cloudy,15.05,1502
2017-11,62.33,Local Sports Event,Sunny,25.01,1739
2017-12,77.11,Ibeno Beach,Cloudy,122.98,2048
2018-01,82,Ekpo Display,Rainy,209.98,1964
2018-02,97.61,Ibaka,Cloudy,263.47,1934
2018-03,63.12,Ibaka,Sunny,31.2,1700
2018-04,94.15,Ibeno Beach,Cloudy,131.81,1497
2018-05,70.68,Local Sports Event,Sunny,22.64,1750
2018-06,75.23,Ekpo Display,Sunny,36.71,1658
2018-07,61.16,Local Sports Event,Sunny,42.16,1727
2018-08,87.36,Ibom Food Fest,Stormy,188.86,1422
2018-09,95.54,Ibeno Beach,Sunny,20.65,1659
2018-10,70.71,Ekpo Display,Rainy,130.43,1470
2018-11,80.96,Ekpo Display,Rainy,237.35,1405
2018-12,71.41,Ibaka,Sunny,2.68,2159
2019-01,72.02,Local Sports Event,Sunny,47.79,2183
2019-02,64.4,Ekpo Display,Sunny,41.22,2200
2019-03,77.34,Ibeno Beach,Sunny,2.18,1650
2019-04,93.75,Ekpo Display,Sunny,37.46,1657
2019-05,71.55,Ibaka,Sunny,31.04,1684
2019-06,93.79,Local Sports Event,Sunny,3.68,1673
2019-07,84.53,Local Sports Event,Sunny,6.93,1742
2019-08,90.11,Local Sports Event,Stormy,75.62,1446
2019-09,74.7,Ibom Food Fest,Rainy,166.45,1493
2019-10,97.01,Local Sports Event,Sunny,47.95,1673
2019-11,65.81,Ekpo Display,Cloudy,77.4,1475
2019-12,91.42,Ekpo Display,Stormy,120.69,1901
2020-01,69.24,Ibom Food Fest,Rainy,165.98,2043
2020-02,79.78,Ibaka,Sunny,8.19,2250
2020-03,69.27,Local Sports Event,Sunny,0.71,1671
2020-04,79.59,Ibeno Beach,Cloudy,259.88,1411
2020-05,90.3,Ibom Food Fest,Cloudy,136.12,1520
2020-06,61.81,Local Sports Event,Rainy,252.1,1435
2020-07,74.81,Ibeno Beach,Sunny,22.46,1680
2020-08,69.46,Ibeno Beach,Cloudy,176.95,1513
2020-09,88.57,Ekpo Display,Rainy,273.96,1446
2020-10,76.75,Ekpo Display,Cloudy,72.4,1462
2020-11,64.6,Local Sports Event,Sunny,29.32,1749
2020-12,62.71,Ibom Food Fest,Cloudy,204.3,1943
2021-01,98.4,Ibom Food Fest,Rainy,156.15,1979
2021-02,87.92,Local Sports Event,Cloudy,167.4,1962
2021-03,64.29,Local Sports Event,Cloudy,274.95,1436
2021-04,63.34,Ibeno Beach,Stormy,271.34,1366
2021-05,81.49,Local Sports Event,Cloudy,133.09,1490
2021-06,96.15,Ibeno Beach,Sunny,0.47,1701
2021-07,97.41,Ibaka,Cloudy,46.54,1456
2021-08,80.9,Ekpo Display,Sunny,36.82,1687
2021-09,87.82,Local Sports Event,Sunny,20.72,1671
2021-10,72.43,Ibom Food Fest,Stormy,76.67,1390
2021-11,82,Local Sports Event,Sunny,1.2,1690
2021-12,73.19,Ibaka,Sunny,4.48,2189
2022-01,94.58,Ekpo Display,Rainy,37.46,2005
2022-02,61.48,Local Sports Event,Rainy,195.63,2017
2022-03,96.98,Local Sports Event,Cloudy,171.66,1544
2022-04,82.75,Ekpo Display,Rainy,156.75,1523
2022-05,98.06,Ibaka,Cloudy,219.51,1452
2022-06,70.4,Ibeno Beach,Sunny,11.32,1669
2022-07,97.06,Ibaka,Rainy,258.4,1419
2022-08,65.91,Ibom Food Fest,Cloudy,195.99,1463
2022-09,74.93,Ibom Food Fest,Cloudy,275.88,1418
2022-10,82,Ibeno Beach,Cloudy,75.85,1475
2022-11,96.84,Ekpo Display,Cloudy,201.12,1437
2022-12,79.25,9999 Carol Night,Cloudy,270.05,1970
2023-01,95.13,Ibaka,Rainy,229.94,2000
2023-02,85.21,Ibaka,Sunny,6.43,2193
2023-03,67.46,Ibaka,Cloudy,41.81,1512
2023-04,80.34,Ibaka,Cloudy,177.31,1450
2023-05,98.18,Ibeno Beach,Rainy,174.19,1546
2023-06,89.32,Ibaka,Sunny,48.53,1654
2023-07,60.77,Ibaka,Cloudy,245.76,1458
2023-08,62.42,Ekpo Display,Sunny,44.64,1699
2023-09,82.87,Ibaka,Rainy,241.09,1481
2023-10,87,Ibeno Beach,Rainy,161.31,1550
2023-11,82.37,Ibeno Beach,Cloudy,55.56,1546
2023-12,89.1,Ekpo Display,Sunny,26.25,2151
2004-01,73.65,Ibaka,Cloudy,262.45,1931
2004-02,71.68,Ibeno Beach,Cloudy,150.44,2037
2004-03,74.66,Ekpo Display,Rainy,74.42,1473
2004-04,95.55,Ibaka,Sunny,6.77,1661
2004-05,66.25,Ekpo Display,Rainy,133.42,1451
2004-06,71.63,Ibaka,Cloudy,237.69,1483
2004-07,99.87,Ibaka,Sunny,37.36,1651
2004-08,67.13,Ekpo Display,Cloudy,145.92,1527
